"Date","Borough","Cases","Cases_Last_7_Days","Rate_Last_7_Days"
2021-07-25,"Petersburg Borough",0,0,0
2021-07-26,"Petersburg Borough",0,0,0
2021-07-27,"Petersburg Borough",0,0,0
2021-07-28,"Petersburg Borough",0,0,0
2021-07-29,"Petersburg Borough",0,0,0
2021-07-30,"Petersburg Borough",0,0,0
2021-07-31,"Petersburg Borough",0,0,0
2021-08-01,"Petersburg Borough",0,0,0
2021-08-02,"Petersburg Borough",1,1,31.3577924114142
2021-08-03,"Petersburg Borough",0,1,31.3577924114142
2021-08-04,"Petersburg Borough",0,1,31.3577924114142
2021-08-05,"Petersburg Borough",0,1,31.3577924114142
2021-08-06,"Petersburg Borough",0,1,31.3577924114142
2021-08-07,"Petersburg Borough",0,1,31.3577924114142
2021-08-08,"Petersburg Borough",1,2,62.7155848228285
2021-08-09,"Petersburg Borough",0,1,31.3577924114142
2021-08-10,"Petersburg Borough",0,1,31.3577924114142
2021-08-11,"Petersburg Borough",0,1,31.3577924114142
2021-08-12,"Petersburg Borough",0,1,31.3577924114142
2021-08-13,"Petersburg Borough",0,1,31.3577924114142
2021-08-14,"Petersburg Borough",0,1,31.3577924114142
2021-08-15,"Petersburg Borough",0,0,0
2021-08-16,"Petersburg Borough",0,0,0
2021-08-17,"Petersburg Borough",0,0,0
2021-08-18,"Petersburg Borough",0,0,0
2021-08-19,"Petersburg Borough",0,0,0
2021-08-20,"Petersburg Borough",0,0,0
2021-08-21,"Petersburg Borough",1,1,31.3577924114142
2021-08-22,"Petersburg Borough",0,1,31.3577924114142
2021-08-23,"Petersburg Borough",1,2,62.7155848228285
2021-08-24,"Petersburg Borough",1,3,94.0733772342427
2021-08-25,"Petersburg Borough",1,4,125.431169645657
2021-08-26,"Petersburg Borough",1,5,156.788962057071
2021-08-27,"Petersburg Borough",0,5,156.788962057071
2021-08-28,"Petersburg Borough",2,6,188.146754468485
2021-08-29,"Petersburg Borough",2,8,250.862339291314
2021-08-30,"Petersburg Borough",0,7,219.5045468799
2021-08-31,"Petersburg Borough",1,7,219.5045468799
2021-09-01,"Petersburg Borough",0,6,188.146754468485
2021-09-02,"Petersburg Borough",3,8,250.862339291314
2021-09-03,"Petersburg Borough",0,8,250.862339291314
2021-09-04,"Petersburg Borough",0,6,188.146754468485
2021-09-05,"Petersburg Borough",0,4,125.431169645657
2021-09-06,"Petersburg Borough",0,4,125.431169645657
2021-09-07,"Petersburg Borough",0,3,94.0733772342427
2021-09-08,"Petersburg Borough",0,3,94.0733772342427
2021-09-09,"Petersburg Borough",0,0,0
2021-09-10,"Petersburg Borough",0,0,0
2021-09-11,"Petersburg Borough",0,0,0
2021-09-12,"Petersburg Borough",0,0,0
2021-09-13,"Petersburg Borough",0,0,0
2021-09-14,"Petersburg Borough",2,2,62.7155848228285
2021-09-15,"Petersburg Borough",0,2,62.7155848228285
2021-09-16,"Petersburg Borough",0,2,62.7155848228285
2021-09-17,"Petersburg Borough",0,2,62.7155848228285
2021-09-18,"Petersburg Borough",0,2,62.7155848228285
2021-09-19,"Petersburg Borough",0,2,62.7155848228285
2021-09-20,"Petersburg Borough",0,2,62.7155848228285
2021-09-21,"Petersburg Borough",0,0,0
2021-09-22,"Petersburg Borough",0,0,0
2021-09-23,"Petersburg Borough",0,0,0
2021-09-24,"Petersburg Borough",0,0,0
2021-09-25,"Petersburg Borough",0,0,0
2021-09-26,"Petersburg Borough",0,0,0
2021-09-27,"Petersburg Borough",0,0,0
2021-09-28,"Petersburg Borough",2,2,62.7155848228285
2021-09-29,"Petersburg Borough",30,32,1003.44935716526
2021-09-30,"Petersburg Borough",0,32,1003.44935716526
2021-10-01,"Petersburg Borough",3,35,1097.5227343995
2021-10-02,"Petersburg Borough",11,46,1442.45845092505
2021-10-03,"Petersburg Borough",2,48,1505.17403574788
2021-10-04,"Petersburg Borough",4,52,1630.60520539354
2021-10-05,"Petersburg Borough",4,54,1693.32079021637
2021-10-06,"Petersburg Borough",0,24,752.587017873942
2021-10-07,"Petersburg Borough",1,25,783.944810285356
2021-10-08,"Petersburg Borough",0,22,689.871433051113
2021-10-09,"Petersburg Borough",7,18,564.440263405456
2021-10-10,"Petersburg Borough",0,16,501.724678582628
2021-10-11,"Petersburg Borough",5,17,533.082470994042
2021-10-12,"Petersburg Borough",0,13,407.651301348385
2021-10-13,"Petersburg Borough",0,13,407.651301348385
2021-10-14,"Petersburg Borough",0,12,376.293508936971
2021-10-15,"Petersburg Borough",2,14,439.009093759799
2021-10-16,"Petersburg Borough",1,8,250.862339291314
2021-10-17,"Petersburg Borough",0,8,250.862339291314
2021-10-18,"Petersburg Borough",0,3,94.0733772342427
2021-10-19,"Petersburg Borough",0,3,94.0733772342427
2021-10-20,"Petersburg Borough",1,4,125.431169645657
2021-10-21,"Petersburg Borough",2,6,188.146754468485
2021-10-22,"Petersburg Borough",2,6,188.146754468485
2021-10-23,"Petersburg Borough",0,5,156.788962057071
2021-10-24,"Petersburg Borough",0,5,156.788962057071
2021-10-25,"Petersburg Borough",0,5,156.788962057071
2021-10-26,"Petersburg Borough",0,5,156.788962057071
2021-10-27,"Petersburg Borough",1,5,156.788962057071
2021-10-28,"Petersburg Borough",3,6,188.146754468485
2021-10-29,"Petersburg Borough",1,5,156.788962057071
2021-10-30,"Petersburg Borough",0,5,156.788962057071
2021-10-31,"Petersburg Borough",1,6,188.146754468485
2021-11-01,"Petersburg Borough",6,12,376.293508936971
2021-11-02,"Petersburg Borough",16,28,878.018187519599
2021-11-03,"Petersburg Borough",4,31,972.091564753841
2021-11-04,"Petersburg Borough",5,33,1034.80714957667
2021-11-05,"Petersburg Borough",0,32,1003.44935716526
2021-11-06,"Petersburg Borough",6,38,1191.59611163374
2021-11-07,"Petersburg Borough",12,49,1536.5318281593
2021-11-08,"Petersburg Borough",0,43,1348.38507369081
2021-11-09,"Petersburg Borough",7,34,1066.16494198808
2021-11-10,"Petersburg Borough",1,31,972.091564753841
2021-11-11,"Petersburg Borough",26,52,1630.60520539354
2021-11-12,"Petersburg Borough",4,56,1756.0363750392
2021-11-13,"Petersburg Borough",0,50,1567.88962057071
2021-11-14,"Petersburg Borough",9,47,1473.81624333647
2021-11-15,"Petersburg Borough",20,67,2100.97209156475
2021-11-16,"Petersburg Borough",15,75,2351.83443085607
2021-11-17,"Petersburg Borough",11,85,2665.41235497021
2021-11-18,"Petersburg Borough",13,72,2257.76105362183
2021-11-19,"Petersburg Borough",1,69,2163.68767638758
2021-11-20,"Petersburg Borough",4,73,2289.11884603324
2021-11-21,"Petersburg Borough",11,75,2351.83443085607
2021-11-22,"Petersburg Borough",1,56,1756.0363750392
2021-11-23,"Petersburg Borough",1,42,1317.0272812794
2021-11-24,"Petersburg Borough",12,43,1348.38507369081
2021-11-25,"Petersburg Borough",0,30,940.733772342427
2021-11-26,"Petersburg Borough",10,39,1222.95390404516
2021-11-27,"Petersburg Borough",14,49,1536.5318281593
2021-11-28,"Petersburg Borough",0,38,1191.59611163374
2021-11-29,"Petersburg Borough",2,39,1222.95390404516
2021-11-30,"Petersburg Borough",2,40,1254.31169645657
2021-12-01,"Petersburg Borough",2,30,940.733772342427
2021-12-02,"Petersburg Borough",5,35,1097.5227343995
2021-12-03,"Petersburg Borough",2,27,846.660395108184
2021-12-04,"Petersburg Borough",0,13,407.651301348385
2021-12-05,"Petersburg Borough",0,13,407.651301348385
2021-12-06,"Petersburg Borough",0,11,344.935716525557
2021-12-07,"Petersburg Borough",1,10,313.577924114142
2021-12-08,"Petersburg Borough",0,8,250.862339291314
2021-12-09,"Petersburg Borough",0,3,94.0733772342427
2021-12-10,"Petersburg Borough",1,2,62.7155848228285
2021-12-11,"Petersburg Borough",0,2,62.7155848228285
2021-12-12,"Petersburg Borough",1,3,94.0733772342427
2021-12-13,"Petersburg Borough",0,3,94.0733772342427
2021-12-14,"Petersburg Borough",0,2,62.7155848228285
2021-12-15,"Petersburg Borough",3,5,156.788962057071
2021-12-16,"Petersburg Borough",3,8,250.862339291314
2021-12-17,"Petersburg Borough",0,7,219.5045468799
2021-12-18,"Petersburg Borough",0,7,219.5045468799
2021-12-19,"Petersburg Borough",0,6,188.146754468485
2021-12-20,"Petersburg Borough",0,6,188.146754468485
2021-12-21,"Petersburg Borough",0,6,188.146754468485
2021-12-22,"Petersburg Borough",3,6,188.146754468485
2021-12-23,"Petersburg Borough",0,3,94.0733772342427
2021-12-24,"Petersburg Borough",3,6,188.146754468485
2021-12-25,"Petersburg Borough",0,6,188.146754468485
2021-12-26,"Petersburg Borough",0,6,188.146754468485
2021-12-27,"Petersburg Borough",1,7,219.5045468799
2021-12-28,"Petersburg Borough",2,9,282.220131702728
2021-12-29,"Petersburg Borough",1,7,219.5045468799
2021-12-30,"Petersburg Borough",1,8,250.862339291314
2021-12-31,"Petersburg Borough",0,5,156.788962057071
2022-01-01,"Petersburg Borough",0,5,156.788962057071
2022-01-02,"Petersburg Borough",0,5,156.788962057071
2022-01-03,"Petersburg Borough",3,7,219.5045468799
2022-01-04,"Petersburg Borough",1,6,188.146754468485
2022-01-05,"Petersburg Borough",1,6,188.146754468485
2022-01-06,"Petersburg Borough",1,6,188.146754468485
2022-01-07,"Petersburg Borough",0,6,188.146754468485
2022-01-08,"Petersburg Borough",0,6,188.146754468485
2022-01-09,"Petersburg Borough",0,6,188.146754468485
2022-01-10,"Petersburg Borough",5,8,250.862339291314
2022-01-11,"Petersburg Borough",14,21,658.513640639699
2022-01-12,"Petersburg Borough",3,23,721.229225462527
2022-01-13,"Petersburg Borough",1,23,721.229225462527
2022-01-14,"Petersburg Borough",0,23,721.229225462527
2022-01-15,"Petersburg Borough",10,33,1034.80714957667
2022-01-16,"Petersburg Borough",0,33,1034.80714957667
2022-01-17,"Petersburg Borough",0,28,878.018187519599
2022-01-18,"Petersburg Borough",1,15,470.366886171213
2022-01-19,"Petersburg Borough",10,22,689.871433051113
2022-01-20,"Petersburg Borough",0,21,658.513640639699
2022-01-21,"Petersburg Borough",0,21,658.513640639699
2022-01-22,"Petersburg Borough",0,11,344.935716525557
2022-01-23,"Petersburg Borough",1,12,376.293508936971
2022-01-24,"Petersburg Borough",1,13,407.651301348385
2022-01-25,"Petersburg Borough",5,17,533.082470994042
2022-01-26,"Petersburg Borough",7,14,439.009093759799
2022-01-27,"Petersburg Borough",8,22,689.871433051113
2022-01-28,"Petersburg Borough",1,23,721.229225462527
2022-01-29,"Petersburg Borough",0,23,721.229225462527
2022-01-30,"Petersburg Borough",0,22,689.871433051113
2022-01-31,"Petersburg Borough",0,21,658.513640639699
2022-02-01,"Petersburg Borough",0,16,501.724678582628
2022-02-02,"Petersburg Borough",12,21,658.513640639699
2022-02-03,"Petersburg Borough",9,22,689.871433051113
2022-02-04,"Petersburg Borough",0,21,658.513640639699
2022-02-05,"Petersburg Borough",4,25,783.944810285356
2022-02-06,"Petersburg Borough",1,26,815.30260269677
2022-02-07,"Petersburg Borough",1,27,846.660395108184
2022-02-08,"Petersburg Borough",0,27,846.660395108184
2022-02-09,"Petersburg Borough",4,19,595.79805581687
2022-02-10,"Petersburg Borough",3,13,407.651301348385
2022-02-11,"Petersburg Borough",0,13,407.651301348385
2022-02-12,"Petersburg Borough",5,14,439.009093759799
2022-02-13,"Petersburg Borough",0,13,407.651301348385
2022-02-14,"Petersburg Borough",2,14,439.009093759799
2022-02-15,"Petersburg Borough",9,23,721.229225462527
2022-02-16,"Petersburg Borough",0,19,595.79805581687
2022-02-17,"Petersburg Borough",5,21,658.513640639699
2022-02-18,"Petersburg Borough",2,23,721.229225462527
2022-02-19,"Petersburg Borough",1,19,595.79805581687
2022-02-20,"Petersburg Borough",1,20,627.155848228285
2022-02-21,"Petersburg Borough",0,18,564.440263405456
2022-02-22,"Petersburg Borough",1,10,313.577924114142
2022-02-23,"Petersburg Borough",0,10,313.577924114142
2022-02-24,"Petersburg Borough",0,5,156.788962057071
2022-02-25,"Petersburg Borough",5,8,250.862339291314
2022-02-26,"Petersburg Borough",4,11,344.935716525557
2022-02-27,"Petersburg Borough",0,10,313.577924114142
2022-02-28,"Petersburg Borough",2,12,376.293508936971
2022-03-01,"Petersburg Borough",0,11,344.935716525557
2022-03-02,"Petersburg Borough",0,11,344.935716525557
2022-03-03,"Petersburg Borough",0,11,344.935716525557
2022-03-04,"Petersburg Borough",0,6,188.146754468485
2022-03-05,"Petersburg Borough",1,3,94.0733772342427
2022-03-06,"Petersburg Borough",1,4,125.431169645657
2022-03-07,"Petersburg Borough",0,2,62.7155848228285
2022-03-08,"Petersburg Borough",0,2,62.7155848228285
2022-03-09,"Petersburg Borough",1,3,94.0733772342427
2022-03-10,"Petersburg Borough",1,4,125.431169645657
2022-03-11,"Petersburg Borough",0,4,125.431169645657
2022-03-12,"Petersburg Borough",0,3,94.0733772342427
2022-03-13,"Petersburg Borough",0,2,62.7155848228285
2022-03-14,"Petersburg Borough",0,2,62.7155848228285
2022-03-15,"Petersburg Borough",0,2,62.7155848228285
2022-03-16,"Petersburg Borough",0,1,31.3577924114142
2022-03-17,"Petersburg Borough",1,1,31.3577924114142
2022-03-18,"Petersburg Borough",1,2,62.7155848228285
2022-03-19,"Petersburg Borough",0,2,62.7155848228285
2022-03-20,"Petersburg Borough",0,2,62.7155848228285
2022-03-21,"Petersburg Borough",0,2,62.7155848228285
2022-03-22,"Petersburg Borough",0,2,62.7155848228285
2022-03-23,"Petersburg Borough",2,4,125.431169645657
2022-03-24,"Petersburg Borough",0,3,94.0733772342427
2022-03-25,"Petersburg Borough",1,3,94.0733772342427
2022-03-26,"Petersburg Borough",0,3,94.0733772342427
2022-03-27,"Petersburg Borough",0,3,94.0733772342427
2022-03-28,"Petersburg Borough",0,3,94.0733772342427
2022-03-29,"Petersburg Borough",6,9,282.220131702728
2022-03-30,"Petersburg Borough",4,11,344.935716525557
2022-03-31,"Petersburg Borough",0,11,344.935716525557
2022-04-01,"Petersburg Borough",3,13,407.651301348385
2022-04-02,"Petersburg Borough",4,17,533.082470994042
2022-04-03,"Petersburg Borough",0,17,533.082470994042
2022-04-04,"Petersburg Borough",0,17,533.082470994042
2022-04-05,"Petersburg Borough",0,11,344.935716525557
2022-04-06,"Petersburg Borough",1,8,250.862339291314
2022-04-07,"Petersburg Borough",0,8,250.862339291314
2022-04-08,"Petersburg Borough",0,5,156.788962057071
2022-04-09,"Petersburg Borough",3,4,125.431169645657
2022-04-10,"Petersburg Borough",0,4,125.431169645657
2022-04-11,"Petersburg Borough",2,6,188.146754468485
2022-04-12,"Petersburg Borough",3,9,282.220131702728
2022-04-13,"Petersburg Borough",1,9,282.220131702728
2022-04-14,"Petersburg Borough",0,9,282.220131702728
2022-04-15,"Petersburg Borough",1,10,313.577924114142
2022-04-16,"Petersburg Borough",6,13,407.651301348385
2022-04-17,"Petersburg Borough",0,13,407.651301348385
2022-04-18,"Petersburg Borough",0,11,344.935716525557
2022-04-19,"Petersburg Borough",6,14,439.009093759799
2022-04-20,"Petersburg Borough",12,25,783.944810285356
2022-04-21,"Petersburg Borough",9,34,1066.16494198808
2022-04-22,"Petersburg Borough",3,36,1128.88052681091
2022-04-23,"Petersburg Borough",2,32,1003.44935716526
2020-03-03,"Prince of Wales-Hyder Census Area",0,NA,NA
2020-03-04,"Prince of Wales-Hyder Census Area",0,NA,NA
2020-03-05,"Prince of Wales-Hyder Census Area",0,NA,NA
2020-03-06,"Prince of Wales-Hyder Census Area",0,NA,NA
2020-03-07,"Prince of Wales-Hyder Census Area",0,NA,NA
2020-03-08,"Prince of Wales-Hyder Census Area",0,NA,NA
2020-03-09,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-10,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-11,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-12,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-13,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-14,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-15,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-16,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-17,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-18,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-19,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-20,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-21,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-22,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-23,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-24,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-25,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-26,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-27,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-28,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-29,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-30,"Prince of Wales-Hyder Census Area",0,0,0
2020-03-31,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-01,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-02,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-03,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-04,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-05,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-06,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-07,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-08,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-09,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-10,"Prince of Wales-Hyder Census Area",1,1,16.4203612479475
2020-04-11,"Prince of Wales-Hyder Census Area",0,1,16.4203612479475
2020-04-12,"Prince of Wales-Hyder Census Area",0,1,16.4203612479475
2020-04-13,"Prince of Wales-Hyder Census Area",1,2,32.8407224958949
2020-04-14,"Prince of Wales-Hyder Census Area",0,2,32.8407224958949
2020-04-15,"Prince of Wales-Hyder Census Area",0,2,32.8407224958949
2020-04-16,"Prince of Wales-Hyder Census Area",0,2,32.8407224958949
2020-04-17,"Prince of Wales-Hyder Census Area",0,1,16.4203612479475
2020-04-18,"Prince of Wales-Hyder Census Area",0,1,16.4203612479475
2020-04-19,"Prince of Wales-Hyder Census Area",0,1,16.4203612479475
2020-04-20,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-21,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-22,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-23,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-24,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-25,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-26,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-27,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-28,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-29,"Prince of Wales-Hyder Census Area",0,0,0
2020-04-30,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-01,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-02,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-03,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-04,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-05,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-06,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-07,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-08,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-09,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-10,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-11,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-12,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-13,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-14,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-15,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-16,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-17,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-18,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-19,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-20,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-21,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-22,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-23,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-24,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-25,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-26,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-27,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-28,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-29,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-30,"Prince of Wales-Hyder Census Area",0,0,0
2020-05-31,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-01,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-02,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-03,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-04,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-05,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-06,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-07,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-08,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-09,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-10,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-11,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-12,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-13,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-14,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-15,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-16,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-17,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-18,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-19,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-20,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-21,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-22,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-23,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-24,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-25,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-26,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-27,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-28,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-29,"Prince of Wales-Hyder Census Area",0,0,0
2020-06-30,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-01,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-02,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-03,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-04,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-05,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-06,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-07,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-08,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-09,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-10,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-11,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-12,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-13,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-14,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-15,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-16,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-17,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-18,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-19,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-20,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-21,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-22,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-23,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-24,"Prince of Wales-Hyder Census Area",0,0,0
2020-07-25,"Prince of Wales-Hyder Census Area",1,1,16.4203612479475
2020-07-26,"Prince of Wales-Hyder Census Area",1,2,32.8407224958949
2020-07-27,"Prince of Wales-Hyder Census Area",1,3,49.2610837438424
2020-07-28,"Prince of Wales-Hyder Census Area",0,3,49.2610837438424
2020-07-29,"Prince of Wales-Hyder Census Area",0,3,49.2610837438424
2020-07-30,"Prince of Wales-Hyder Census Area",0,3,49.2610837438424
2020-07-31,"Prince of Wales-Hyder Census Area",0,3,49.2610837438424
2020-08-01,"Prince of Wales-Hyder Census Area",2,4,65.6814449917898
2020-08-02,"Prince of Wales-Hyder Census Area",1,4,65.6814449917898
2020-08-03,"Prince of Wales-Hyder Census Area",0,3,49.2610837438424
2020-08-04,"Prince of Wales-Hyder Census Area",0,3,49.2610837438424
2020-08-05,"Prince of Wales-Hyder Census Area",0,3,49.2610837438424
2020-08-06,"Prince of Wales-Hyder Census Area",0,3,49.2610837438424
2020-08-07,"Prince of Wales-Hyder Census Area",0,3,49.2610837438424
2020-08-08,"Prince of Wales-Hyder Census Area",0,1,16.4203612479475
2020-08-09,"Prince of Wales-Hyder Census Area",0,0,0
2020-08-10,"Prince of Wales-Hyder Census Area",0,0,0
2020-08-11,"Prince of Wales-Hyder Census Area",2,2,32.8407224958949
2020-08-12,"Prince of Wales-Hyder Census Area",1,3,49.2610837438424
2020-08-13,"Prince of Wales-Hyder Census Area",1,4,65.6814449917898
2020-08-14,"Prince of Wales-Hyder Census Area",1,5,82.1018062397373
2020-08-15,"Prince of Wales-Hyder Census Area",2,7,114.942528735632
2020-08-16,"Prince of Wales-Hyder Census Area",0,7,114.942528735632
2020-08-17,"Prince of Wales-Hyder Census Area",1,8,131.36288998358
2020-08-18,"Prince of Wales-Hyder Census Area",0,6,98.5221674876847
2020-08-19,"Prince of Wales-Hyder Census Area",0,5,82.1018062397373
2020-08-20,"Prince of Wales-Hyder Census Area",0,4,65.6814449917898
2020-08-21,"Prince of Wales-Hyder Census Area",4,7,114.942528735632
2020-08-22,"Prince of Wales-Hyder Census Area",0,5,82.1018062397373
2020-08-23,"Prince of Wales-Hyder Census Area",0,5,82.1018062397373
2020-08-24,"Prince of Wales-Hyder Census Area",0,4,65.6814449917898
2020-08-25,"Prince of Wales-Hyder Census Area",0,4,65.6814449917898
2020-08-26,"Prince of Wales-Hyder Census Area",1,5,82.1018062397373
2020-08-27,"Prince of Wales-Hyder Census Area",2,7,114.942528735632
2020-08-28,"Prince of Wales-Hyder Census Area",0,3,49.2610837438424
2020-08-29,"Prince of Wales-Hyder Census Area",2,5,82.1018062397373
2020-08-30,"Prince of Wales-Hyder Census Area",0,5,82.1018062397373
2020-08-31,"Prince of Wales-Hyder Census Area",0,5,82.1018062397373
2020-09-01,"Prince of Wales-Hyder Census Area",0,5,82.1018062397373
2020-09-02,"Prince of Wales-Hyder Census Area",0,4,65.6814449917898
2020-09-03,"Prince of Wales-Hyder Census Area",1,3,49.2610837438424
2020-09-04,"Prince of Wales-Hyder Census Area",0,3,49.2610837438424
2020-09-05,"Prince of Wales-Hyder Census Area",0,1,16.4203612479475
2020-09-06,"Prince of Wales-Hyder Census Area",1,2,32.8407224958949
2020-09-07,"Prince of Wales-Hyder Census Area",0,2,32.8407224958949
2020-09-08,"Prince of Wales-Hyder Census Area",1,3,49.2610837438424
2020-09-09,"Prince of Wales-Hyder Census Area",0,3,49.2610837438424
2020-09-10,"Prince of Wales-Hyder Census Area",0,2,32.8407224958949
2020-09-11,"Prince of Wales-Hyder Census Area",0,2,32.8407224958949
